Order ID,Order Date,Region,Category,Sub-Category,Customer Name,Quantity,Unit Price,Discount,Sales,Profit
ORD-11689,2024-06-17,Central,Office Supplies,Art,Robert Raza,7,49.79,0.0,348.55,58.21
ORD-11690,2023-10-27,West,Office Supplies,Binders,William Davis,4,20.77,0.1,80.61,6.73
ORD-11691,2024-03-08,South,Office Supplies,Paper,Mary Chaudhry,7,51.23,0.1,347.82,41.7
ORD-11692,2024-08-01,East,Technology,Phones,Fatima Miller,3,193.29,0.15,553.77,62.47
ORD-11693,2023-10-01,West,Office Supplies,Binders,Sara Davis,9,52.65,0.0,473.84,38.42
ORD-11694,2023-10-10,Central,Technology,Copiers,Sara Williams,10,591.91,0.15,5652.7,-103.13
ORD-11695,2024-04-02,South,Furniture,Tables,William Miller,4,257.31,0.2,967.49,-27.65
ORD-11696,2023-01-28,Central,Office Supplies,Labels,Robert Garcia,8,32.23,0.0,257.85,45.83
ORD-11697,2023-02-19,Central,Technology,Copiers,Omar Ahmed,8,194.84,0.4,1371.67,-45.66
ORD-11698,2023-04-21,East,Technology,Copiers,Patricia Davis,9,302.13,0.0,2719.15,375.34
ORD-11699,2023-06-27,Central,Office Supplies,Storage,Ali Chaudhry,1,19.69,0.15,18.8,2.01
ORD-11700,2024-02-05,West,Furniture,Chairs,Fatima Iqbal,5,295.13,0.0,1475.63,96.39
ORD-11701,2024-08-10,South,Furniture,Bookcases,William Davis,12,160.52,0.3,1752.92,-180.18
ORD-11702,2024-08-26,Central,Furniture,Furnishings,William Malik,8,213.21,0.1,1654.51,-10.22
ORD-11703,2023-06-03,South,Office Supplies,Art,Ali Ahmed,6,47.29,0.0,283.76,42.29
ORD-11704,2024-07-26,South,Furniture,Bookcases,Zainab Williams,1,316.7,0.0,316.7,27.61
ORD-11705,2023-11-03,Central,Technology,Machines,Barbara Davis,2,379.73,0.0,759.45,89.1
ORD-11706,2024-12-06,East,Technology,Phones,James Malik,5,387.99,0.1,1881.73,100.21
ORD-11707,2023-06-09,East,Office Supplies,Paper,Fatima Malik,10,32.7,0.2,307.38,46.34
ORD-11708,2023-06-11,West,Technology,Machines,Ali Smith,7,339.64,0.1,2306.16,203.41
ORD-11709,2023-03-25,East,Office Supplies,Labels,Elizabeth Sheikh,10,42.86,0.4,377.13,-10.05
ORD-11710,2024-06-06,Central,Office Supplies,Binders,Fatima Johnson,6,44.91,0.0,269.43,46.94
ORD-11711,2023-06-17,South,Technology,Copiers,John Davis,1,507.8,0.15,484.95,-10.3
ORD-11712,2023-11-14,East,Technology,Phones,Ahmed Sheikh,12,436.96,0.1,5086.2,559.37
ORD-11713,2024-10-29,East,Office Supplies,Paper,James Brown,7,60.48,0.3,385.24,44.32
ORD-11714,2023-10-16,East,Office Supplies,Paper,Sara Johnson,8,55.65,0.3,405.15,-2.3
ORD-11715,2024-04-06,South,Technology,Phones,William Jones,6,227.89,0.1,1326.33,159.8
ORD-11716,2024-04-08,Central,Office Supplies,Storage,Zainab Johnson,13,28.43,0.1,358.51,57.34
ORD-11717,2023-11-02,West,Office Supplies,Labels,Hassan Malik,1,23.84,0.0,23.84,4.13
ORD-11718,2024-01-24,Central,Office Supplies,Storage,Mary Iqbal,1,39.76,0.1,38.57,7.18
ORD-11719,2023-10-03,East,Office Supplies,Paper,Jennifer Davis,9,27.91,0.1,243.65,29.33
ORD-11720,2024-08-16,South,Office Supplies,Binders,William Sheikh,10,55.98,0.0,559.79,70.14
ORD-11721,2023-07-28,South,Technology,Machines,Omar Chaudhry,6,248.44,0.15,1423.54,27.15
ORD-11722,2023-07-22,West,Technology,Copiers,Ahmed Brown,1,67.27,0.1,65.25,0.88
ORD-11723,2024-04-26,South,Office Supplies,Art,Robert Khan,5,45.55,0.2,214.09,25.58
ORD-11724,2023-11-25,Central,Office Supplies,Paper,Zainab Garcia,9,55.35,0.2,468.27,27.19
ORD-11725,2024-08-11,South,Office Supplies,Binders,Linda Chaudhry,5,32.95,0.1,159.81,29.13
ORD-11726,2023-07-12,East,Technology,Copiers,Ali Smith,5,238.0,0.2,1118.62,0.5
ORD-11727,2023-08-26,West,Office Supplies,Labels,Elizabeth Davis,3,60.01,0.15,171.94,26.04
ORD-11728,2023-12-22,West,Office Supplies,Storage,Michael Jones,1,42.82,0.1,41.54,7.12
ORD-11729,2023-07-13,Central,Office Supplies,Art,Michael Sheikh,5,39.4,0.2,185.2,9.46
ORD-11730,2024-03-21,South,Furniture,Chairs,William Williams,5,390.65,0.1,1894.66,-5.83
ORD-11731,2024-06-20,Central,Office Supplies,Paper,Zainab Brown,3,24.23,0.2,68.34,5.19
ORD-11732,2023-08-04,West,Technology,Copiers,Mary Butt,9,525.4,0.15,4515.79,374.71
ORD-11733,2024-12-12,West,Office Supplies,Art,John Miller,4,34.63,0.1,134.38,5.23
ORD-11734,2023-09-21,South,Technology,Machines,Hassan Sheikh,2,615.07,0.2,1156.33,115.08
ORD-11735,2024-11-16,West,Furniture,Bookcases,Hassan Khan,5,472.24,0.4,2077.88,-305.11
ORD-11736,2024-09-17,South,Office Supplies,Paper,Omar Garcia,13,23.21,0.0,301.72,74.83
ORD-11737,2023-02-02,East,Technology,Phones,John Williams,6,5.0,0.1,29.1,3.93
ORD-11738,2023-07-28,Central,Technology,Copiers,Barbara Raza,10,450.05,0.0,4500.47,555.13
ORD-11739,2023-10-23,East,Furniture,Bookcases,James Miller,3,234.45,0.0,703.34,-17.18
ORD-11740,2023-08-04,East,Technology,Machines,James Malik,10,583.38,0.1,5658.74,396.51
ORD-11741,2024-03-26,West,Furniture,Tables,Linda Khan,13,245.2,0.15,3044.14,61.62
ORD-11742,2023-01-18,East,Technology,Phones,John Iqbal,3,437.12,0.4,1153.99,13.99
ORD-11743,2024-05-16,East,Furniture,Tables,Linda Chaudhry,4,160.62,0.1,623.2,-13.97
ORD-11744,2023-01-26,South,Technology,Phones,Ali Williams,3,429.91,0.0,1289.74,132.56
ORD-11745,2024-07-16,East,Office Supplies,Labels,Sara Garcia,12,56.07,0.2,632.43,88.04
ORD-11746,2023-09-23,Central,Technology,Accessories,James Johnson,13,352.32,0.4,4030.49,-210.34
ORD-11747,2024-03-13,Central,Office Supplies,Paper,Ali Raza,11,47.25,0.0,519.72,51.73
ORD-11748,2024-03-11,West,Technology,Accessories,William Davis,13,295.13,0.0,3836.71,757.1
ORD-11749,2023-02-13,Central,Technology,Copiers,Ahmed Williams,2,451.49,0.1,875.89,95.03
ORD-11750,2024-08-04,East,Technology,Machines,Elizabeth Jones,9,481.92,0.15,4142.07,-117.9
ORD-11751,2024-10-25,West,Furniture,Bookcases,Robert Williams,2,419.43,0.0,838.86,-9.49
ORD-11752,2024-04-23,West,Office Supplies,Binders,Robert Chaudhry,11,49.5,0.3,495.5,-3.93
ORD-11753,2024-11-22,West,Furniture,Bookcases,Sara Sheikh,11,213.7,0.0,2350.69,-131.52
ORD-11754,2023-04-24,South,Office Supplies,Storage,Hassan Smith,4,53.58,0.2,201.45,19.14
ORD-11755,2023-10-22,South,Office Supplies,Labels,Fatima Smith,5,41.35,0.2,194.34,26.54
ORD-11756,2023-06-04,West,Office Supplies,Labels,Sara Chaudhry,1,34.05,0.0,34.05,6.87
ORD-11757,2024-05-03,South,Technology,Copiers,Zainab Sheikh,6,551.71,0.0,3310.27,513.55
ORD-11758,2024-07-07,East,Office Supplies,Binders,Ahmed Brown,6,47.66,0.2,268.82,13.36
ORD-11759,2024-11-26,West,Office Supplies,Art,Ali Garcia,8,41.4,0.0,331.19,78.56
ORD-11760,2024-10-04,East,Furniture,Bookcases,Ahmed Ahmed,6,163.77,0.0,982.61,78.88
ORD-11761,2024-01-19,South,Furniture,Bookcases,Ali Jones,2,251.04,0.2,471.95,-9.93
ORD-11762,2024-03-15,Central,Furniture,Tables,Omar Williams,13,290.39,0.3,3435.29,-236.37
ORD-11763,2023-06-14,East,Furniture,Furnishings,Barbara Williams,6,86.8,0.15,497.34,-19.28
ORD-11764,2024-01-31,South,Furniture,Chairs,Jennifer Johnson,8,370.23,0.0,2961.88,54.25
ORD-11765,2023-03-21,West,Technology,Phones,Omar Raza,4,318.33,0.0,1273.32,105.48
ORD-11766,2023-06-04,West,Office Supplies,Binders,Elizabeth Iqbal,12,36.31,0.1,422.62,58.44
ORD-11767,2024-06-24,Central,Furniture,Chairs,Ayesha Jones,13,226.42,0.1,2855.12,113.57
ORD-11768,2024-04-17,South,Office Supplies,Storage,Fatima Brown,7,23.65,0.4,145.67,-4.43
ORD-11769,2023-07-02,South,Furniture,Bookcases,Michael Khan,1,306.95,0.1,297.74,2.63
ORD-11770,2024-07-02,South,Technology,Machines,Barbara Jones,10,523.54,0.1,5078.31,70.19
ORD-11771,2024-01-24,Central,Furniture,Chairs,Hassan Williams,4,144.62,0.4,509.08,-118.17
ORD-11772,2024-09-15,East,Furniture,Chairs,Hassan Jones,6,82.57,0.1,480.58,35.57
ORD-11773,2023-09-17,East,Office Supplies,Labels,Ahmed Smith,9,41.8,0.1,364.89,77.55
ORD-11774,2024-07-07,Central,Office Supplies,Art,Barbara Davis,5,47.88,0.3,217.87,20.45
ORD-11775,2024-09-22,East,Furniture,Bookcases,Ali Raza,6,263.15,0.0,1578.92,124.49
ORD-11776,2024-12-24,West,Technology,Machines,Elizabeth Chaudhry,9,279.46,0.15,2401.99,210.58
ORD-11777,2024-01-28,East,Office Supplies,Labels,James Williams,6,5.0,0.0,30.0,8.99
ORD-11778,2023-06-15,East,Office Supplies,Paper,Sara Johnson,11,24.46,0.0,269.05,51.91
ORD-11779,2024-11-10,Central,Office Supplies,Labels,Mary Khan,9,16.63,0.1,145.16,22.36
ORD-11780,2023-11-20,Central,Office Supplies,Art,Omar Smith,1,73.63,0.15,70.32,16.49
ORD-11781,2024-09-10,Central,Furniture,Furnishings,Robert Butt,9,122.46,0.2,1035.97,3.33
ORD-11782,2024-05-03,West,Furniture,Tables,William Brown,10,314.31,0.0,3143.06,217.32
ORD-11783,2023-11-24,Central,Office Supplies,Labels,Zainab Sheikh,5,52.08,0.15,248.68,43.74
ORD-11784,2024-08-03,West,Office Supplies,Binders,Zainab Brown,2,21.64,0.15,41.34,4.75
ORD-11785,2023-04-24,East,Office Supplies,Storage,David Davis,12,38.71,0.2,436.69,42.33
ORD-11786,2024-10-02,South,Technology,Copiers,Ahmed Davis,12,305.95,0.1,3561.22,335.95
ORD-11787,2024-04-23,Central,Office Supplies,Storage,Patricia Sheikh,3,5.0,0.0,15.0,3.79
ORD-11788,2024-10-27,West,Office Supplies,Labels,Linda Smith,4,48.36,0.0,193.43,33.49
ORD-11789,2024-06-25,Central,Technology,Copiers,Michael Ahmed,3,510.71,0.0,1532.13,265.72
ORD-11790,2024-10-05,East,Technology,Machines,Omar Brown,6,432.42,0.15,2477.76,280.0
ORD-11791,2023-05-01,South,Office Supplies,Paper,Barbara Johnson,9,42.62,0.0,383.62,68.64
ORD-11792,2024-05-31,East,Technology,Copiers,Ahmed Brown,6,416.54,0.1,2424.27,182.24
ORD-11793,2024-10-02,East,Technology,Accessories,Elizabeth Garcia,7,474.69,0.0,3322.81,285.79
ORD-11794,2023-01-30,East,Technology,Phones,Ayesha Johnson,11,545.57,0.4,5281.11,-471.41
ORD-11795,2024-06-08,East,Office Supplies,Art,Sara Smith,8,41.69,0.2,313.49,37.61
ORD-11796,2024-11-23,East,Furniture,Chairs,Hassan Butt,12,144.79,0.0,1737.45,-23.4
ORD-11797,2023-02-20,Central,Office Supplies,Binders,William Ahmed,4,29.89,0.0,119.54,20.22
ORD-11798,2024-09-30,South,Technology,Phones,Barbara Iqbal,12,448.26,0.0,5379.12,884.49
ORD-11799,2023-01-24,South,Office Supplies,Art,Elizabeth Davis,6,71.17,0.15,407.82,48.9
ORD-11800,2024-04-21,West,Furniture,Tables,Robert Raza,8,195.3,0.0,1562.39,106.75
ORD-11801,2024-02-11,East,Technology,Phones,John Iqbal,7,383.61,0.0,2685.3,83.18
ORD-11802,2024-06-06,East,Furniture,Bookcases,Mary Smith,3,215.58,0.0,646.75,40.08
ORD-11803,2024-02-07,South,Furniture,Chairs,William Miller,2,312.82,0.0,625.64,65.54
ORD-11804,2023-12-13,South,Office Supplies,Paper,Ahmed Brown,4,30.92,0.0,123.68,31.88
ORD-11805,2023-03-22,West,Office Supplies,Storage,William Garcia,13,29.4,0.15,365.0,27.52
ORD-11806,2024-07-16,West,Office Supplies,Storage,Barbara Davis,11,53.26,0.1,568.33,74.83
ORD-11807,2024-05-16,East,Furniture,Furnishings,William Chaudhry,7,309.41,0.0,2165.9,-102.77
ORD-11808,2023-11-28,South,Technology,Phones,Elizabeth Khan,7,289.39,0.15,1934.58,120.72
ORD-11809,2023-04-10,West,Furniture,Bookcases,Barbara Smith,13,232.14,0.2,2836.81,-178.62
ORD-11810,2023-02-03,South,Office Supplies,Binders,Linda Davis,4,53.49,0.2,201.14,30.26
ORD-11811,2024-05-17,East,Technology,Machines,Linda Chaudhry,4,451.1,0.15,1723.2,-39.18
ORD-11812,2024-09-22,South,Technology,Accessories,Zainab Malik,11,172.49,0.0,1897.4,71.18
ORD-11813,2024-01-15,Central,Office Supplies,Storage,Mary Iqbal,7,36.15,0.0,253.03,37.26
ORD-11814,2024-02-29,South,Furniture,Tables,Barbara Smith,11,111.91,0.2,1157.17,-8.97
ORD-11815,2024-04-27,Central,Office Supplies,Art,Ali Garcia,10,57.34,0.2,539.02,82.98
ORD-11816,2024-01-02,East,Technology,Accessories,Hassan Garcia,3,336.04,0.15,962.75,-19.81
ORD-11817,2024-07-11,East,Furniture,Tables,Ahmed Raza,6,348.4,0.1,2027.69,239.23
ORD-11818,2023-07-02,East,Technology,Phones,Ahmed Brown,12,341.72,0.2,3854.6,147.35
ORD-11819,2024-10-04,Central,Furniture,Chairs,Ali Williams,4,303.81,0.0,1215.25,81.4
ORD-11820,2024-08-01,West,Office Supplies,Art,James Brown,8,44.06,0.0,352.45,83.24
ORD-11821,2023-03-24,South,Furniture,Furnishings,Ali Jones,4,265.47,0.15,1014.09,-127.5
ORD-11822,2024-11-24,South,Office Supplies,Art,Michael Sheikh,4,41.08,0.0,164.31,31.71
ORD-11823,2024-03-19,Central,Office Supplies,Binders,Zainab Butt,13,32.58,0.4,372.77,28.88
ORD-11824,2023-10-02,Central,Office Supplies,Labels,Ayesha Butt,5,37.49,0.15,179.02,23.83
ORD-11825,2024-03-09,West,Technology,Machines,Robert Raza,11,512.42,0.1,5467.54,47.9
ORD-11826,2023-04-17,West,Furniture,Chairs,Fatima Smith,13,193.5,0.3,2289.14,-218.71
ORD-11827,2024-09-25,Central,Office Supplies,Paper,Omar Smith,13,24.86,0.0,323.21,79.08
ORD-11828,2024-06-07,West,Technology,Copiers,David Williams,6,379.13,0.1,2206.53,200.29
ORD-11829,2024-09-11,Central,Furniture,Chairs,Robert Khan,3,142.31,0.0,426.93,35.88
ORD-11830,2024-06-17,South,Technology,Copiers,Elizabeth Ahmed,3,695.12,0.1,2022.79,242.11
ORD-11831,2024-08-18,Central,Office Supplies,Labels,Omar Brown,2,58.24,0.0,116.47,19.8
ORD-11832,2024-02-21,East,Furniture,Tables,Sara Williams,4,226.79,0.3,825.52,-1.09
ORD-11833,2023-08-15,South,Furniture,Furnishings,Ahmed Garcia,12,122.78,0.3,1340.7,-161.95
ORD-11834,2023-04-25,South,Furniture,Furnishings,Zainab Khan,6,197.27,0.3,1077.1,-74.88
ORD-11835,2023-04-29,East,Office Supplies,Art,Zainab Smith,2,34.37,0.0,68.74,8.91
ORD-11836,2024-12-19,West,Technology,Accessories,Hassan Williams,3,457.24,0.0,1371.73,176.47
ORD-11837,2023-05-25,Central,Office Supplies,Paper,Michael Iqbal,10,36.87,0.0,368.73,55.45
ORD-11838,2024-10-20,East,Technology,Copiers,William Khan,6,263.07,0.15,1507.38,111.95
ORD-11839,2024-12-30,West,Technology,Machines,Zainab Malik,7,621.82,0.15,4156.84,326.28
ORD-11840,2024-04-17,South,Furniture,Furnishings,Zainab Davis,12,407.82,0.0,4893.87,-56.28
ORD-11841,2023-03-17,West,Office Supplies,Paper,Robert Brown,7,47.17,0.0,330.19,57.84
ORD-11842,2024-05-29,West,Office Supplies,Paper,Zainab Ahmed,9,71.69,0.0,645.22,126.03
ORD-11843,2024-05-10,Central,Office Supplies,Paper,James Khan,7,48.48,0.0,339.37,105.97
ORD-11844,2023-07-19,Central,Office Supplies,Binders,Ayesha Sheikh,11,41.8,0.15,439.08,62.98
ORD-11845,2023-06-30,East,Technology,Machines,Zainab Malik,3,143.07,0.15,409.91,1.73
ORD-11846,2023-03-23,East,Office Supplies,Binders,Hassan Chaudhry,3,36.71,0.0,110.13,24.17
ORD-11847,2023-10-22,South,Office Supplies,Paper,Mary Davis,3,39.36,0.1,114.55,22.7
ORD-11848,2023-11-20,South,Office Supplies,Paper,Mary Raza,9,21.4,0.1,186.79,15.39
ORD-11849,2023-04-02,South,Office Supplies,Labels,James Williams,7,48.04,0.0,336.28,62.27
ORD-11850,2024-02-07,Central,Office Supplies,Art,Zainab Davis,1,50.3,0.1,48.79,8.81
ORD-11851,2024-06-06,East,Office Supplies,Labels,Ali Williams,10,42.11,0.2,395.84,20.36
ORD-11852,2024-11-15,Central,Technology,Phones,Elizabeth Iqbal,13,327.46,0.0,4257.03,614.38
ORD-11853,2024-05-12,Central,Furniture,Furnishings,Barbara Butt,2,179.16,0.4,315.32,-61.34
ORD-11854,2024-12-17,West,Technology,Accessories,Ali Khan,7,361.01,0.15,2413.34,259.12
ORD-11855,2023-11-13,East,Office Supplies,Binders,Ahmed Ahmed,1,9.4,0.1,9.12,1.68
ORD-11856,2023-11-30,Central,Technology,Phones,Robert Raza,9,206.43,0.1,1802.13,255.15
ORD-11857,2024-02-06,West,Office Supplies,Paper,Omar Jones,1,58.0,0.0,58.0,11.06
ORD-11858,2024-01-09,East,Office Supplies,Storage,Elizabeth Butt,12,15.78,0.0,189.37,42.57
ORD-11859,2023-06-13,East,Furniture,Tables,Mary Garcia,2,306.34,0.1,594.3,20.43
ORD-11860,2024-07-18,West,Technology,Copiers,Michael Brown,6,385.43,0.1,2243.2,112.15
ORD-11861,2023-03-26,South,Furniture,Furnishings,Robert Johnson,3,203.1,0.15,581.89,7.2
ORD-11862,2023-08-27,Central,Technology,Phones,Barbara Chaudhry,13,332.56,0.15,4128.69,90.8
ORD-11863,2023-09-19,South,Office Supplies,Storage,Sara Brown,3,43.47,0.4,114.77,-1.82
ORD-11864,2024-03-13,South,Technology,Phones,Barbara Iqbal,3,303.16,0.1,882.2,98.34
ORD-11865,2024-07-26,East,Technology,Copiers,William Jones,3,194.42,0.15,557.01,4.26
ORD-11866,2024-12-11,West,Technology,Machines,Sara Jones,9,465.88,0.4,3689.81,-251.26
ORD-11867,2023-10-27,Central,Technology,Accessories,Hassan Johnson,13,410.36,0.0,5334.62,1088.44
ORD-11868,2023-09-15,South,Office Supplies,Paper,Hassan Malik,4,39.88,0.0,159.53,40.04
ORD-11869,2024-08-23,South,Office Supplies,Paper,Omar Garcia,2,24.46,0.0,48.92,7.43
ORD-11870,2024-06-08,East,Office Supplies,Paper,Linda Khan,5,52.56,0.15,250.98,38.73
ORD-11871,2024-04-24,South,Furniture,Tables,Hassan Chaudhry,5,275.28,0.15,1314.45,-57.67
ORD-11872,2024-12-21,West,Furniture,Tables,Hassan Raza,11,186.94,0.0,2056.36,-49.1
ORD-11873,2023-07-12,West,Office Supplies,Paper,David Ahmed,7,47.58,0.3,303.11,18.42
ORD-11874,2023-01-08,Central,Office Supplies,Binders,Robert Brown,1,72.25,0.0,72.25,6.81
ORD-11875,2023-05-15,Central,Technology,Machines,Barbara Butt,13,796.37,0.1,10042.17,1629.42
ORD-11876,2023-07-15,South,Furniture,Furnishings,Ali Iqbal,13,233.07,0.0,3029.85,264.09
ORD-11877,2024-11-06,East,Furniture,Chairs,Robert Smith,9,397.09,0.2,3359.37,-6.45
ORD-11878,2023-03-01,East,Office Supplies,Labels,John Khan,6,38.33,0.0,229.99,56.73
ORD-11879,2024-05-09,East,Office Supplies,Binders,Barbara Johnson,12,30.55,0.1,355.65,79.01
ORD-11880,2024-10-13,South,Office Supplies,Labels,Patricia Davis,1,30.68,0.1,29.76,1.92
ORD-11881,2024-02-29,West,Technology,Copiers,Jennifer Smith,8,304.89,0.1,2365.93,224.85
ORD-11882,2023-04-16,East,Furniture,Chairs,Michael Garcia,6,334.9,0.4,1768.29,-127.38
ORD-11883,2023-11-11,West,Office Supplies,Paper,Zainab Smith,2,52.21,0.0,104.42,39.12
ORD-11884,2023-09-08,East,Office Supplies,Storage,Hassan Butt,8,34.7,0.0,277.61,57.6
ORD-11885,2023-01-10,Central,Technology,Copiers,Ahmed Brown,1,129.96,0.2,122.17,4.17
ORD-11886,2024-04-09,West,Office Supplies,Art,Ali Iqbal,12,44.83,0.0,537.96,100.72
ORD-11887,2023-05-23,West,Office Supplies,Paper,Barbara Chaudhry,5,64.08,0.4,281.94,23.2
ORD-11888,2023-04-12,South,Technology,Accessories,Linda Malik,2,278.23,0.4,489.68,-31.23
ORD-11889,2023-09-01,Central,Technology,Machines,William Davis,11,502.06,0.0,5522.64,156.28
ORD-11890,2024-10-02,Central,Furniture,Tables,Fatima Williams,4,205.16,0.3,746.8,-67.42
ORD-11891,2023-05-18,East,Office Supplies,Labels,James Johnson,7,51.12,0.2,336.38,37.99
ORD-11892,2024-05-23,South,Office Supplies,Labels,Linda Butt,8,29.97,0.3,218.19,42.41
ORD-11893,2024-01-31,Central,Technology,Copiers,Omar Miller,11,417.81,0.1,4458.03,491.69
ORD-11894,2024-06-15,Central,Office Supplies,Labels,Omar Sheikh,7,12.55,0.0,87.85,16.97
ORD-11895,2023-09-13,West,Furniture,Tables,Sara Davis,13,353.87,0.15,4393.31,51.9
ORD-11896,2023-08-03,West,Furniture,Bookcases,Hassan Davis,9,165.3,0.15,1420.75,-112.72
ORD-11897,2024-07-26,Central,Office Supplies,Storage,Hassan Sheikh,8,46.72,0.0,373.78,79.44
ORD-11898,2024-05-23,South,Technology,Copiers,Mary Garcia,13,248.8,0.1,3137.43,327.28
ORD-11899,2023-05-02,South,Technology,Accessories,Zainab Khan,13,562.17,0.0,7308.16,1315.1
ORD-11900,2024-04-13,South,Furniture,Furnishings,John Smith,11,82.39,0.0,906.25,-16.48
ORD-11901,2023-06-20,East,Office Supplies,Storage,David Raza,8,50.67,0.3,368.85,-9.3
ORD-11902,2023-01-17,Central,Furniture,Chairs,Jennifer Davis,4,343.59,0.0,1374.36,36.29
ORD-11903,2023-03-07,South,Technology,Phones,Elizabeth Smith,11,361.36,0.0,3974.95,479.71
ORD-11904,2023-08-23,West,Office Supplies,Labels,Jennifer Davis,10,33.81,0.15,322.87,52.35
ORD-11905,2023-04-10,East,Technology,Accessories,Omar Malik,6,252.18,0.0,1513.09,164.45
ORD-11906,2024-02-29,West,Technology,Phones,Hassan Jones,8,274.04,0.0,2192.33,241.98
ORD-11907,2024-02-18,West,Furniture,Bookcases,Elizabeth Jones,4,254.38,0.1,987.0,-84.34
ORD-11908,2023-03-28,South,Technology,Machines,James Smith,11,113.86,0.2,1177.26,-99.25
ORD-11909,2024-10-28,South,Office Supplies,Binders,Linda Sheikh,2,44.72,0.1,86.76,21.63
ORD-11910,2024-05-06,Central,Office Supplies,Labels,David Malik,4,51.83,0.1,201.1,29.74
ORD-11911,2024-08-28,Central,Office Supplies,Binders,Sara Sheikh,3,43.2,0.0,129.61,37.19
ORD-11912,2024-09-30,Central,Furniture,Bookcases,Sara Jones,5,196.44,0.1,952.73,11.75
ORD-11913,2023-04-07,South,Office Supplies,Storage,Ayesha Miller,11,22.49,0.15,236.22,14.95
ORD-11914,2024-12-14,South,Office Supplies,Paper,Robert Iqbal,3,38.41,0.4,101.4,9.48
ORD-11915,2023-10-25,West,Furniture,Tables,Fatima Miller,4,257.5,0.0,1030.01,-23.75
ORD-11916,2024-10-12,Central,Office Supplies,Storage,Sara Smith,10,27.73,0.4,244.04,4.47
ORD-11917,2023-04-16,West,Technology,Copiers,Robert Davis,4,382.33,0.0,1529.34,238.92
ORD-11918,2024-08-08,East,Technology,Phones,Barbara Miller,12,508.76,0.1,5921.99,189.01
ORD-11919,2024-01-03,West,Office Supplies,Binders,Zainab Brown,9,23.83,0.2,201.59,21.6
ORD-11920,2023-08-04,East,Office Supplies,Binders,Mary Johnson,1,75.31,0.15,71.92,6.21
ORD-11921,2023-08-23,West,Furniture,Chairs,Sara Raza,5,383.05,0.0,1915.25,342.37
ORD-11922,2024-04-18,East,Office Supplies,Art,Omar Johnson,13,58.93,0.0,766.15,194.02
ORD-11923,2024-08-22,South,Office Supplies,Labels,Mary Johnson,8,45.73,0.1,354.89,23.72
ORD-11924,2023-01-13,Central,Technology,Phones,Sara Chaudhry,6,243.43,0.0,1460.56,220.48
ORD-11925,2023-10-18,West,Office Supplies,Paper,Patricia Jones,2,51.36,0.0,102.73,17.01
ORD-11926,2024-01-04,South,Technology,Phones,Ahmed Chaudhry,3,378.88,0.4,1000.25,-76.29
ORD-11927,2023-01-12,South,Technology,Copiers,Fatima Garcia,12,282.71,0.2,3188.92,230.97
ORD-11928,2023-09-21,Central,Technology,Phones,Jennifer Chaudhry,2,381.38,0.0,762.75,1.8
ORD-11929,2024-03-05,East,Office Supplies,Binders,Patricia Malik,13,55.33,0.0,719.35,142.83
ORD-11930,2023-07-07,South,Technology,Copiers,John Smith,8,535.4,0.4,3769.22,-472.3
ORD-11931,2023-09-06,Central,Furniture,Bookcases,Barbara Ahmed,1,374.21,0.1,362.98,20.62
ORD-11932,2024-02-19,West,Technology,Copiers,Michael Williams,13,233.36,0.1,2942.61,358.12
ORD-11933,2023-03-04,West,Office Supplies,Binders,Elizabeth Chaudhry,9,36.92,0.2,312.38,21.19
ORD-11934,2024-08-04,South,Office Supplies,Art,Ahmed Khan,9,20.75,0.0,186.74,50.35
ORD-11935,2024-10-25,South,Office Supplies,Storage,Omar Malik,7,25.68,0.3,163.6,12.06
ORD-11936,2024-11-27,West,Technology,Copiers,Ayesha Iqbal,6,305.87,0.0,1835.2,267.16
ORD-11937,2023-12-26,Central,Technology,Accessories,Barbara Raza,6,339.86,0.0,2039.16,419.76
ORD-11938,2023-04-14,South,Furniture,Chairs,James Malik,6,194.51,0.0,1167.03,71.84
ORD-11939,2024-09-03,Central,Office Supplies,Art,Hassan Miller,13,64.68,0.0,840.81,221.91
